Tea_ID,Tea_Type,Region,Site,Plot,Lat,Lon,Elevation,Initial,Depth,Burial,Recovery,Days,Season,Final,Label,Tea_init,Tea_final,Loss,Treatment,Contributor,Soil moisture,Additional information
K43,Rooibos,Kluane,Common Garden,CG_DT_HT_54,61.03248,-138.40834,792,2.215,8,23/06/2016,16/08/2016,54,Summer,1.756,Yes,1.856,1.506943356,0.19,None,Haydn Thomas,,
K44,Rooibos,Kluane,Common Garden,CG_DT_HT_55,61.03248,-138.40834,792,2.239,8,23/06/2016,17/08/2016,55,Summer,1.8,Yes,1.878,1.550943356,0.17,None,Haydn Thomas,,
K45,Rooibos,Kluane,Common Garden,CG_DT_HT_56,61.03248,-138.40834,792,2.197,8,23/06/2016,18/08/2016,56,Summer,1.775,Yes,1.839,1.525943356,0.17,None,Haydn Thomas,,
K46,Rooibos,Kluane,Common Garden,CG_DT_HT_1,61.03248,-138.40834,792,2.24,8,23/06/2016,24/06/2016,1,Summer,2.191,Yes,1.879,1.941943356,-0.03,None,Haydn Thomas,,
K47,Rooibos,Kluane,Common Garden,CG_DT_HT_2,61.03248,-138.40834,792,2.236,8,23/06/2016,25/06/2016,2,Summer,2.139,Yes,1.876,1.889943356,-0.01,None,Haydn Thomas,,
K48,Rooibos,Kluane,Common Garden,CG_DT_HT_3,61.03248,-138.40834,792,2.171,8,23/06/2016,26/06/2016,3,Summer,2.04,Yes,1.814,1.790943356,0.01,None,Haydn Thomas,,
K49,Rooibos,Kluane,Common Garden,CG_DT_HT_9,61.03248,-138.40834,792,2.276,8,23/06/2016,02/07/2016,9,Summer,2.085,Yes,1.913,1.835943356,0.04,None,Haydn Thomas,,
K50,Rooibos,Kluane,Common Garden,CG_DT_HT_11,61.03248,-138.40834,792,2.25,8,23/06/2016,04/07/2016,11,Summer,2.054,Yes,1.889,1.804943356,0.04,None,Haydn Thomas,,
K51,Rooibos,Kluane,Common Garden,CG_DT_HT_13,61.03248,-138.40834,792,2.205,8,23/06/2016,06/07/2016,13,Summer,2.033,Yes,1.846,1.783943356,0.03,None,Haydn Thomas,,
K52,Rooibos,Kluane,Common Garden,CG_DT_HT_14,61.03248,-138.40834,792,2.213,8,23/06/2016,07/07/2016,14,Summer,2.022,Yes,1.854,1.772943356,0.04,None,Haydn Thomas,,
K53,Rooibos,Kluane,Common Garden,CG_DT_HT_16,61.03248,-138.40834,792,2.111,8,23/06/2016,09/07/2016,16,Summer,1.868,Yes,1.758,1.618943356,0.08,None,Haydn Thomas,,
K54,Rooibos,Kluane,Common Garden,CG_DT_HT_18,61.03248,-138.40834,792,2.25,8,23/06/2016,11/07/2016,18,Summer,1.881,Yes,1.889,1.631943356,0.14,None,Haydn Thomas,,
K55,Rooibos,Kluane,Common Garden,CG_DT_HT_20,61.03248,-138.40834,792,2.198,8,23/06/2016,13/07/2016,20,Summer,1.815,Yes,1.840,1.565943356,0.15,None,Haydn Thomas,,
K56,Rooibos,Kluane,Common Garden,CG_DT_HT_23,61.03248,-138.40834,792,2.236,8,23/06/2016,16/07/2016,23,Summer,1.852,Yes,1.876,1.602943356,0.15,None,Haydn Thomas,,
K57,Rooibos,Kluane,Common Garden,CG_DT_HT_27,61.03248,-138.40834,792,2.2,8,23/06/2016,20/07/2016,27,Summer,1.767,Yes,1.842,1.517943356,0.18,None,Haydn Thomas,,
K58,Rooibos,Kluane,Common Garden,CG_DT_HT_30,61.03248,-138.40834,792,2.256,8,23/06/2016,23/07/2016,30,Summer,1.852,Yes,1.894,1.602943356,0.15,None,Haydn Thomas,,
K59,Rooibos,Kluane,Common Garden,CG_DT_HT_34,61.03248,-138.40834,792,2.265,8,23/06/2016,27/07/2016,34,Summer,1.785,Yes,1.903,1.535943356,0.19,None,Haydn Thomas,,
K60,Rooibos,Kluane,Common Garden,CG_DT_HT_37,61.03248,-138.40834,792,2.176,8,23/06/2016,30/07/2016,37,Summer,1.754,Yes,1.819,1.504943356,0.17,None,Haydn Thomas,,
K61,Rooibos,Kluane,Common Garden,CG_DT_HT_42,61.03248,-138.40834,792,2.253,8,23/06/2016,04/08/2016,42,Summer,1.796,Yes,1.892,1.546943356,0.18,None,Haydn Thomas,,
K62,Rooibos,Kluane,Common Garden,CG_DT_HT_45,61.03248,-138.40834,792,2.202,8,23/06/2016,07/08/2016,45,Summer,1.769,Yes,1.843,1.519943356,0.18,None,Haydn Thomas,,
K63,Rooibos,Kluane,Common Garden,CG_DT_HT_46,61.03248,-138.40834,792,2.173,8,23/06/2016,08/08/2016,46,Summer,1.76,Yes,1.816,1.510943356,0.17,None,Haydn Thomas,,
K64,Rooibos,Kluane,Common Garden,CG_DT_HT_47,61.03248,-138.40834,792,2.22,8,23/06/2016,09/08/2016,47,Summer,1.713,Yes,1.860,1.463943356,0.21,None,Haydn Thomas,,
K65,Rooibos,Kluane,Common Garden,CG_DT_HT_48,61.03248,-138.40834,792,2.246,8,23/06/2016,10/08/2016,48,Summer,1.771,Yes,1.885,1.521943356,0.19,None,Haydn Thomas,,
K66,Rooibos,Kluane,Common Garden,CG_DT_HT_50,61.03248,-138.40834,792,2.183,8,23/06/2016,12/08/2016,50,Summer,1.765,Yes,1.826,1.515943356,0.17,None,Haydn Thomas,,
K67,Rooibos,Kluane,Common Garden,CG_DT_HT_52,61.03248,-138.40834,792,2.288,8,23/06/2016,14/08/2016,52,Summer,1.807,Yes,1.925,1.557943356,0.19,None,Haydn Thomas,,
K68,Rooibos,Kluane,Common Garden,CG_DT_HT_54,61.03248,-138.40834,792,2.293,8,23/06/2016,16/08/2016,54,Summer,1.795,Yes,1.929,1.545943356,0.20,None,Haydn Thomas,,
K69,Rooibos,Kluane,Common Garden,CG_DT_HT_55,61.03248,-138.40834,792,2.184,8,23/06/2016,17/08/2016,55,Summer,1.741,Yes,1.826,1.491943356,0.18,None,Haydn Thomas,,
K70,Rooibos,Kluane,Common Garden,CG_DT_HT_56,61.03248,-138.40834,792,2.181,8,23/06/2016,18/08/2016,56,Summer,1.751,Yes,1.824,1.501943356,0.18,None,Haydn Thomas,,
K21,Green,Kluane,Common Garden,CG_DT_HT_1,61.03248,-138.40834,792,1.974,8,23/06/2016,24/06/2016,1,Summer,1.75,Yes,1.660,1.501309356,0.10,None,Haydn Thomas,,
K22,Green,Kluane,Common Garden,CG_DT_HT_2,61.03248,-138.40834,792,1.931,8,23/06/2016,25/06/2016,2,Summer,1.82,Yes,1.618,1.571309356,0.03,None,Haydn Thomas,,
K23,Green,Kluane,Common Garden,CG_DT_HT_3,61.03248,-138.40834,792,1.977,8,23/06/2016,26/06/2016,3,Summer,1.829,Yes,1.663,1.580309356,0.05,None,Haydn Thomas,,
K24,Green,Kluane,Common Garden,CG_DT_HT_9,61.03248,-138.40834,792,2.081,8,23/06/2016,02/07/2016,9,Summer,1.732,Yes,1.763,1.483309356,0.16,None,Haydn Thomas,,
K25,Green,Kluane,Common Garden,CG_DT_HT_11,61.03248,-138.40834,792,1.934,8,23/06/2016,04/07/2016,11,Summer,1.612,Yes,1.621,1.363309356,0.16,None,Haydn Thomas,,
K26,Green,Kluane,Common Garden,CG_DT_HT_13,61.03248,-138.40834,792,2.062,8,23/06/2016,06/07/2016,13,Summer,1.851,Yes,1.744,1.602309356,0.08,None,Haydn Thomas,,
K27,Green,Kluane,Common Garden,CG_DT_HT_14,61.03248,-138.40834,792,1.964,8,23/06/2016,07/07/2016,14,Summer,1.593,Yes,1.650,1.344309356,0.19,None,Haydn Thomas,,
K28,Green,Kluane,Common Garden,CG_DT_HT_16,61.03248,-138.40834,792,2.010,8,23/06/2016,09/07/2016,16,Summer,1.324,Yes,1.694,1.075309356,0.37,None,Haydn Thomas,,
K29,Green,Kluane,Common Garden,CG_DT_HT_18,61.03248,-138.40834,792,1.902,8,23/06/2016,11/07/2016,18,Summer,1.069,Yes,1.591,0.820309356,0.48,None,Haydn Thomas,,
K30,Green,Kluane,Common Garden,CG_DT_HT_20,61.03248,-138.40834,792,1.964,8,23/06/2016,13/07/2016,20,Summer,1.199,Yes,1.650,0.950309356,0.42,None,Haydn Thomas,,
K31,Green,Kluane,Common Garden,CG_DT_HT_23,61.03248,-138.40834,792,2.006,8,23/06/2016,16/07/2016,23,Summer,1.051,Yes,1.691,0.802309356,0.53,None,Haydn Thomas,,
K32,Green,Kluane,Common Garden,CG_DT_HT_27,61.03248,-138.40834,792,2.133,8,23/06/2016,20/07/2016,27,Summer,1.041,Yes,1.813,0.792309356,0.56,None,Haydn Thomas,,
K33,Green,Kluane,Common Garden,CG_DT_HT_30,61.03248,-138.40834,792,1.997,8,23/06/2016,23/07/2016,30,Summer,0.969,Yes,1.682,0.720309356,0.57,None,Haydn Thomas,,
K34,Green,Kluane,Common Garden,CG_DT_HT_34,61.03248,-138.40834,792,1.987,8,23/06/2016,27/07/2016,34,Summer,0.993,Yes,1.672,0.744309356,0.55,None,Haydn Thomas,,
K35,Green,Kluane,Common Garden,CG_DT_HT_37,61.03248,-138.40834,792,2.108,8,23/06/2016,30/07/2016,37,Summer,0.99,Yes,1.789,0.741309356,0.59,None,Haydn Thomas,,
K36,Green,Kluane,Common Garden,CG_DT_HT_42,61.03248,-138.40834,792,2.040,8,23/06/2016,04/08/2016,42,Summer,0.93,Yes,1.723,0.681309356,0.60,None,Haydn Thomas,,
K37,Green,Kluane,Common Garden,CG_DT_HT_45,61.03248,-138.40834,792,1.973,8,23/06/2016,07/08/2016,45,Summer,0.92,Yes,1.659,0.671309356,0.60,None,Haydn Thomas,,
K38,Green,Kluane,Common Garden,CG_DT_HT_46,61.03248,-138.40834,792,2.098,8,23/06/2016,08/08/2016,46,Summer,1.013,Yes,1.779,0.764309356,0.57,None,Haydn Thomas,,
K39,Green,Kluane,Common Garden,CG_DT_HT_47,61.03248,-138.40834,792,2.057,8,23/06/2016,09/08/2016,47,Summer,0.956,Yes,1.740,0.707309356,0.59,None,Haydn Thomas,,
K40,Green,Kluane,Common Garden,CG_DT_HT_48,61.03248,-138.40834,792,1.864,8,23/06/2016,10/08/2016,48,Summer,0.915,Yes,1.554,0.666309356,0.57,None,Haydn Thomas,,
K41,Green,Kluane,Common Garden,CG_DT_HT_50,61.03248,-138.40834,792,2.030,8,23/06/2016,12/08/2016,50,Summer,0.976,Yes,1.714,0.727309356,0.58,None,Haydn Thomas,,
K42,Green,Kluane,Common Garden,CG_DT_HT_52,61.03248,-138.40834,792,2.013,8,23/06/2016,14/08/2016,52,Summer,0.961,Yes,1.697,0.712309356,0.58,None,Haydn Thomas,,
K43,Green,Kluane,Common Garden,CG_DT_HT_54,61.03248,-138.40834,792,2.073,8,23/06/2016,16/08/2016,54,Summer,1.03,Yes,1.755,0.781309356,0.55,None,Haydn Thomas,,
K44,Green,Kluane,Common Garden,CG_DT_HT_55,61.03248,-138.40834,792,2.132,8,23/06/2016,17/08/2016,55,Summer,1.012,Yes,1.812,0.763309356,0.58,None,Haydn Thomas,,
K45,Green,Kluane,Common Garden,CG_DT_HT_56,61.03248,-138.40834,792,2.028,8,23/06/2016,18/08/2016,56,Summer,0.951,Yes,1.712,0.702309356,0.59,None,Haydn Thomas,,
K46,Green,Kluane,Common Garden,CG_DT_HT_1,61.03248,-138.40834,792,1.981,8,23/06/2016,24/06/2016,1,Summer,1.785,Yes,1.667,1.536309356,0.08,None,Haydn Thomas,,
K47,Green,Kluane,Common Garden,CG_DT_HT_2,61.03248,-138.40834,792,2.122,8,23/06/2016,25/06/2016,2,Summer,1.964,Yes,1.802,1.715309356,0.05,None,Haydn Thomas,,
K48,Green,Kluane,Common Garden,CG_DT_HT_3,61.03248,-138.40834,792,2.138,8,23/06/2016,26/06/2016,3,Summer,2.018,Yes,1.818,1.769309356,0.03,None,Haydn Thomas,,
K49,Green,Kluane,Common Garden,CG_DT_HT_9,61.03248,-138.40834,792,2.083,8,23/06/2016,02/07/2016,9,Summer,1.721,Yes,1.765,1.472309356,0.17,None,Haydn Thomas,,
K50,Green,Kluane,Common Garden,CG_DT_HT_11,61.03248,-138.40834,792,2.034,8,23/06/2016,04/07/2016,11,Summer,1.662,Yes,1.717,1.413309356,0.18,None,Haydn Thomas,,
K51,Green,Kluane,Common Garden,CG_DT_HT_13,61.03248,-138.40834,792,2.074,8,23/06/2016,06/07/2016,13,Summer,1.644,Yes,1.756,1.395309356,0.21,None,Haydn Thomas,,
K52,Green,Kluane,Common Garden,CG_DT_HT_14,61.03248,-138.40834,792,1.933,8,23/06/2016,07/07/2016,14,Summer,1.579,Yes,1.620,1.330309356,0.18,None,Haydn Thomas,,
K53,Green,Kluane,Common Garden,CG_DT_HT_16,61.03248,-138.40834,792,1.985,8,23/06/2016,09/07/2016,16,Summer,1.395,Yes,1.670,1.146309356,0.31,None,Haydn Thomas,,
K54,Green,Kluane,Common Garden,CG_DT_HT_18,61.03248,-138.40834,792,2.016,8,23/06/2016,11/07/2016,18,Summer,1.255,Yes,1.700,1.006309356,0.41,None,Haydn Thomas,,
K55,Green,Kluane,Common Garden,CG_DT_HT_20,61.03248,-138.40834,792,2.111,8,23/06/2016,13/07/2016,20,Summer,1.308,Yes,1.792,1.059309356,0.41,None,Haydn Thomas,,
K56,Green,Kluane,Common Garden,CG_DT_HT_23,61.03248,-138.40834,792,2.233,8,23/06/2016,16/07/2016,23,Summer,1.26,Yes,1.909,1.011309356,0.47,None,Haydn Thomas,,
K57,Green,Kluane,Common Garden,CG_DT_HT_27,61.03248,-138.40834,792,2.028,8,23/06/2016,20/07/2016,27,Summer,1.137,Yes,1.712,0.888309356,0.48,None,Haydn Thomas,,
K58,Green,Kluane,Common Garden,CG_DT_HT_30,61.03248,-138.40834,792,2.057,8,23/06/2016,23/07/2016,30,Summer,1.021,Yes,1.740,0.772309356,0.56,None,Haydn Thomas,,
K59,Green,Kluane,Common Garden,CG_DT_HT_34,61.03248,-138.40834,792,2.057,8,23/06/2016,27/07/2016,34,Summer,1.023,Yes,1.740,0.774309356,0.55,None,Haydn Thomas,,
K60,Green,Kluane,Common Garden,CG_DT_HT_37,61.03248,-138.40834,792,1.980,8,23/06/2016,30/07/2016,37,Summer,0.86,Yes,1.666,0.611309356,0.63,None,Haydn Thomas,,
K61,Green,Kluane,Common Garden,CG_DT_HT_42,61.03248,-138.40834,792,2.047,8,23/06/2016,04/08/2016,42,Summer,1.006,Yes,1.730,0.757309356,0.56,None,Haydn Thomas,,
K62,Green,Kluane,Common Garden,CG_DT_HT_45,61.03248,-138.40834,792,2.028,8,23/06/2016,07/08/2016,45,Summer,0.989,Yes,1.712,0.740309356,0.57,None,Haydn Thomas,,
K63,Green,Kluane,Common Garden,CG_DT_HT_46,61.03248,-138.40834,792,2.014,8,23/06/2016,08/08/2016,46,Summer,0.99,Yes,1.698,0.741309356,0.56,None,Haydn Thomas,,
K64,Green,Kluane,Common Garden,CG_DT_HT_47,61.03248,-138.40834,792,2.058,8,23/06/2016,09/08/2016,47,Summer,1.067,Yes,1.741,0.818309356,0.53,None,Haydn Thomas,,
K65,Green,Kluane,Common Garden,CG_DT_HT_48,61.03248,-138.40834,792,1.982,8,23/06/2016,10/08/2016,48,Summer,1.039,Yes,1.667,0.790309356,0.53,None,Haydn Thomas,,
K66,Green,Kluane,Common Garden,CG_DT_HT_50,61.03248,-138.40834,792,2.051,8,23/06/2016,12/08/2016,50,Summer,0.902,Yes,1.734,0.653309356,0.62,None,Haydn Thomas,,
K67,Green,Kluane,Common Garden,CG_DT_HT_52,61.03248,-138.40834,792,2.017,8,23/06/2016,14/08/2016,52,Summer,0.998,Yes,1.701,0.749309356,0.56,None,Haydn Thomas,,
K68,Green,Kluane,Common Garden,CG_DT_HT_54,61.03248,-138.40834,792,2.016,8,23/06/2016,16/08/2016,54,Summer,1.219,Yes,1.700,0.970309356,0.43,None,Haydn Thomas,,
K69,Green,Kluane,Common Garden,CG_DT_HT_55,61.03248,-138.40834,792,2.042,8,23/06/2016,17/08/2016,55,Summer,0.983,Yes,1.725,0.734309356,0.57,None,Haydn Thomas,,
K70,Green,Kluane,Common Garden,CG_DT_HT_56,61.03248,-138.40834,792,1.973,8,23/06/2016,18/08/2016,56,Summer,1.047,Yes,1.659,0.798309356,0.52,None,Haydn Thomas,,
K71,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.209,8,23/06/2016,14/08/2016,52,Summer,1.657,Yes,1.850,1.407943356,0.24,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K72,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.204,8,23/06/2016,14/08/2016,52,Summer,1.669,Yes,1.845,1.419943356,0.23,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K73,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.274,8,23/06/2016,14/08/2016,52,Summer,1.717,Yes,1.911,1.467943356,0.23,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K74,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.288,8,23/06/2016,14/08/2016,52,Summer,1.694,Yes,1.925,1.444943356,0.25,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K75,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.245,8,23/06/2016,14/08/2016,52,Summer,1.705,Yes,1.884,1.455943356,0.23,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K76,Rooibos,Kluane,Common Garden,LWC_1,61.03248,-138.40834,792,2.21,8,23/06/2016,14/08/2016,52,Summer,1.673,Yes,1.851,1.423943356,0.23,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K77,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.188,8,23/06/2016,14/08/2016,52,Summer,1.665,Yes,1.830,1.415943356,0.23,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K78,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.255,8,23/06/2016,14/08/2016,52,Summer,1.565,Yes,1.893,1.315943356,0.31,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K79,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.258,8,23/06/2016,14/08/2016,52,Summer,1.766,Yes,1.896,1.516943356,0.20,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K80,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.303,8,23/06/2016,14/08/2016,52,Summer,1.806,Yes,1.939,1.556943356,0.20,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K81,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.205,8,23/06/2016,14/08/2016,52,Summer,1.697,Yes,1.846,1.447943356,0.22,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K82,Rooibos,Kluane,Common Garden,S_1,61.03248,-138.40834,792,2.227,8,23/06/2016,14/08/2016,52,Summer,1.686,Yes,1.867,1.436943356,0.23,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
K83,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.153,8,23/06/2016,14/08/2016,52,Summer,1.718,Yes,1.797,1.468943356,0.18,None,"Eleanor Walker, Haydn Thomas",,disturbance
K84,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.238,8,23/06/2016,14/08/2016,52,Summer,1.854,Yes,1.877,1.604943356,0.15,None,"Eleanor Walker, Haydn Thomas",,disturbance
K85,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.174,8,23/06/2016,14/08/2016,52,Summer,1.777,Yes,1.817,1.527943356,0.16,None,"Eleanor Walker, Haydn Thomas",,disturbance
K86,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.206,8,23/06/2016,14/08/2016,52,Summer,1.804,Yes,1.847,1.554943356,0.16,None,"Eleanor Walker, Haydn Thomas",,disturbance
K87,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.234,8,23/06/2016,14/08/2016,52,Summer,1.801,Yes,1.874,1.551943356,0.17,None,"Eleanor Walker, Haydn Thomas",,disturbance
K88,Rooibos,Kluane,Common Garden,D_1,61.03248,-138.40834,792,2.222,8,23/06/2016,14/08/2016,52,Summer,1.817,Yes,1.862,1.567943356,0.16,None,"Eleanor Walker, Haydn Thomas",,disturbance
K89,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.193,8,23/06/2016,14/08/2016,52,Summer,1.79,Yes,1.835,1.540943356,0.16,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K90,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.278,8,23/06/2016,14/08/2016,52,Summer,1.859,Yes,1.915,1.609943356,0.16,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K91,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.254,8,23/06/2016,14/08/2016,52,Summer,1.881,Yes,1.893,1.631943356,0.14,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K92,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.175,8,23/06/2016,14/08/2016,52,Summer,1.807,Yes,1.818,1.557943356,0.14,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K93,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.206,8,23/06/2016,14/08/2016,52,Summer,1.817,Yes,1.847,1.567943356,0.15,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K94,Rooibos,Kluane,Common Garden,DC_1,61.03248,-138.40834,792,2.174,8,23/06/2016,14/08/2016,52,Summer,1.768,Yes,1.817,1.518943356,0.16,Warming,"Eleanor Walker, Haydn Thomas",,"disturbance, cover"
K95,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.183,8,23/06/2016,14/08/2016,52,Summer,1.684,Yes,1.826,1.434943356,0.21,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K96,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.189,8,23/06/2016,14/08/2016,52,Summer,1.681,Yes,1.831,1.431943356,0.22,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K97,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.216,8,23/06/2016,14/08/2016,52,Summer,1.671,Yes,1.857,1.421943356,0.23,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K98,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.277,8,23/06/2016,14/08/2016,52,Summer,1.83,Yes,1.914,1.580943356,0.17,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K99,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.319,8,23/06/2016,14/08/2016,52,Summer,1.819,Yes,1.954,1.569943356,0.20,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K100,Rooibos,Kluane,Common Garden,LW_1,61.03248,-138.40834,792,2.199,8,23/06/2016,14/08/2016,52,Summer,1.721,Yes,1.841,1.471943356,0.20,Moisture,"Eleanor Walker, Haydn Thomas",,light water
K101,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.301,8,23/06/2016,14/08/2016,52,Summer,1.865,Yes,1.937,1.615943356,0.17,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K102,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.2,8,23/06/2016,14/08/2016,52,Summer,1.852,Yes,1.842,1.602943356,0.13,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K103,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.228,8,23/06/2016,14/08/2016,52,Summer,1.775,Yes,1.868,1.525943356,0.18,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K104,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.223,8,23/06/2016,14/08/2016,52,Summer,1.787,Yes,1.863,1.537943356,0.17,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K105,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.23,8,23/06/2016,14/08/2016,52,Summer,1.802,Yes,1.870,1.552943356,0.17,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K106,Rooibos,Kluane,Common Garden,NWC_1,61.03248,-138.40834,792,2.28,8,23/06/2016,14/08/2016,52,Summer,1.953,Yes,1.917,1.703943356,0.11,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K107,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.245,8,23/06/2016,14/08/2016,52,Summer,1.714,Yes,1.884,1.464943356,0.22,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K108,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.215,8,23/06/2016,14/08/2016,52,Summer,1.758,Yes,1.856,1.508943356,0.19,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K109,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.119,8,23/06/2016,14/08/2016,52,Summer,1.744,Yes,1.765,1.494943356,0.15,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K110,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.249,8,23/06/2016,14/08/2016,52,Summer,1.775,Yes,1.888,1.525943356,0.19,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K111,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.292,8,23/06/2016,14/08/2016,52,Summer,1.789,Yes,1.928,1.539943356,0.20,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K112,Rooibos,Kluane,Common Garden,LWC_2,61.03248,-138.40834,792,2.217,8,23/06/2016,14/08/2016,52,Summer,1.745,Yes,1.858,1.495943356,0.19,Warming + Moisture,"Eleanor Walker, Haydn Thomas",,"light water, cover"
K113,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.196,8,23/06/2016,14/08/2016,52,Summer,1.74,Yes,1.838,1.490943356,0.19,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K114,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.22,8,23/06/2016,14/08/2016,52,Summer,1.894,Yes,1.860,1.644943356,0.12,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K115,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.279,8,23/06/2016,14/08/2016,52,Summer,1.848,Yes,1.916,1.598943356,0.17,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K116,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.292,8,23/06/2016,14/08/2016,52,Summer,1.946,Yes,1.928,1.696943356,0.12,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K117,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.189,8,23/06/2016,14/08/2016,52,Summer,1.859,Yes,1.831,1.609943356,0.12,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K118,Rooibos,Kluane,Common Garden,NWC_2,61.03248,-138.40834,792,2.293,8,23/06/2016,14/08/2016,52,Summer,1.92,Yes,1.929,1.670943356,0.13,Warming,"Eleanor Walker, Haydn Thomas",,"no water, cover"
K119,Rooibos,Kluane,Common Garden,S_2,61.03248,-138.40834,792,2.31,8,23/06/2016,14/08/2016,52,Summer,1.68,Yes,1.945,1.430943356,0.26,Moisture,"Eleanor Walker, Haydn Thomas",,saturated
